year,Base case cost,Modeled residential energy efficiency
2017,284656.974642,270400.654701
2018,296957.28832,281229.852689
2019,314089.868086,296313.378458
2020,322436.50951,303661.762807
2021,328147.369432,308689.60473
2022,332540.338603,312557.17544
2023,335615.417022,315264.474937
2024,338251.198525,317585.017363
2025,340886.980027,319905.559789
2026,344840.652281,323386.373428
2027,360483.894939,338661.837164
2028,363214.105475,341076.808623
2029,366399.3511,343894.275325
2030,368674.526546,345906.751541
2031,372769.84235,349529.20873
2032,376865.158153,353151.665919
2033,380505.438868,356371.627865
2034,398473.815299,373814.605836
2035,401298.454868,376324.006328
2036,405535.414222,380088.107067
