year,Base case cost,Modeled non-residential energy efficiency
2017,306794.791091,310168.403405
2018,326052.748515,327778.395648
2019,352876.33207,352306.599128
2020,365944.231751,364256.23672
2021,374885.426269,372432.304547
2022,381763.268207,378721.587491
2023,386577.757563,383124.085551
2024,390704.462725,386897.655317
2025,394831.167887,390671.225084
2026,401021.225631,396331.579733
2027,405835.714987,400734.077793
2028,409962.420149,404507.647559
2029,414776.909505,408910.14562
2030,418215.830474,412054.787092
2031,424405.888217,417715.141741
