year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,30436.94,87469.55,24410.62,55119.95,38320.52,22512.05
2018,32777.37,94196.46,25719.8,55118.86,40738.87,22512.05
2019,36158.07,103913.1,27610.82,55117.78,44232.04,22512.05
2020,37718.08,108397.71,28483.61,55116.53,45844.28,22512.05
2021,38844.5,111636.59,29113.95,55115.0,47008.67,22512.05
2022,39710.77,114128.04,29598.83,55113.36,47904.35,22512.05
2023,40316.85,115872.05,23314.82,55111.46,48531.33,19296.04
2024,40749.49,117117.78,23503.63,55109.47,48979.17,19296.04
2025,41355.42,118861.79,23767.95,55107.31,49606.15,19296.04
2026,42047.95,120854.95,24070.03,55105.03,50322.7,19296.04
2027,42653.67,122598.96,24334.36,55102.52,50949.68,19296.04
2028,43085.99,123844.68,24523.16,55099.96,51397.53,19296.04
2029,43778.53,125837.84,24825.25,55097.9,52114.07,19296.04
2030,44210.9,127083.57,25014.05,55095.57,52561.92,19296.04
2031,44903.14,129076.72,25316.14,55092.95,53278.47,19296.04
