year,Base case cost,Modeled wind power
2019,137635.551142,
2020,147525.530865,
2021,154118.85068,
2022,159475.92303,
2023,162772.582937,
2024,165657.160356,
2025,169365.902752,
2026,173486.727637,
2027,177195.470033,
2028,180080.047452,
2029,184200.872337,
2030,186673.367267,
2031,191206.27464,
2032,195739.182013,
2033,200272.089386,
2034,204804.996759,
2035,208101.656667,
2036,213046.646528,
2037,215931.223947,
2038,220876.213808,
