year,Base case diesel consumed,Modeled non-residential ashp
2017,26294.7015299,14013.6767062
2018,26294.7015299,14013.6767062
2019,26294.7015299,14013.6767062
2020,26294.7015299,14013.6767062
2021,25064.3752551,12783.3504313
2022,25064.3752551,12783.3504313
2023,25064.3752551,12783.3504313
2024,25064.3752551,12783.3504313
2025,25064.3752551,12783.3504313
2026,25064.3752551,12783.3504313
2027,25064.3752551,12783.3504313
2028,23834.0489803,11553.0241565
2029,25064.3752551,12783.3504313
2030,25064.3752551,12783.3504313
2031,25064.3752551,12783.3504313
