year,Base case cost,Modeled transmission and interties
2021,132912.508352,
2022,56822.1188377,
2023,-30813.2887235,
2024,-135265.928392,
2025,-249136.31566,
2026,-366721.90145,
2027,-479655.150838,
2028,-592583.5193,
2029,-698733.0944,
2030,-841315.531552,
2031,-976964.612671,
2032,-1127020.56172,
2033,-1280827.50274,
2034,-1446823.74411,
2035,-1609423.67415,
2036,-1749470.47001,
2037,-1880437.92917,
2038,-2035086.83001,
2039,-2201297.83214,
2040,-2391393.64789,
