year,Base case cost,Modeled residential energy efficiency
2017,594762.838461,563145.473856
2018,627418.408156,591694.917158
2019,671503.427245,630236.665616
2020,691913.158305,648080.06768
2021,705791.775426,660213.581083
2022,716404.835577,669492.150156
2023,723752.338758,675915.774899
2024,729467.063455,680911.927477
2025,736814.566637,687335.55222
2026,744978.459061,694472.913045
2027,752325.962242,700896.537788
2028,758040.686939,705892.690366
2029,766204.579363,713030.051192
2030,771102.914817,717312.467687
2031,779266.807241,724449.828512
2032,788247.088907,732300.925421
2033,797227.370574,740152.022329
2034,806207.65224,748003.119237
2035,811922.376937,752999.271814
2036,820902.658603,760850.368722
