year,annotation,Average Load
2003,,19.0
2004,,64.0
2005,,27.0
2006,,35.0
2007,,26.0
2008,,29.0
2009,,27.0
2010,,32.0
2011,,34.0
2012,,31.0
2013,,31.0
2014,start of forecast,33.0
2015,,33.0
2016,,32.0
2017,,32.0
2018,,32.0
2019,,32.0
2020,,32.0
2021,,31.0
2022,,31.0
2023,,31.0
2024,,31.0
2025,,31.0
2026,,31.0
2027,,31.0
2028,,30.0
2029,,30.0
2030,,30.0
2031,,30.0
2032,,30.0
2033,,30.0
2034,,30.0
2035,,30.0
2036,,30.0
2037,,30.0
2038,,29.0
2039,,29.0
2040,,29.0
