year,Base case cost,Modeled diesel efficiency
2019,117853.36857,259258.884593
2020,122266.502132,259705.52438
2021,125592.502417,259247.422907
2022,127340.406007,257436.291316
2023,128626.877815,255285.366943
2024,129619.87901,252945.473997
2025,130736.543922,250794.00157
2026,132263.883121,249090.08712
2027,133057.545786,246791.672215
2028,134276.648554,244950.800587
2029,135760.613164,243419.833061
2030,135948.877331,240778.456679
2031,137403.310308,239354.061405
2032,139117.067946,238229.789424
2033,140816.059768,237154.95883
2034,142229.886748,235882.278928
2035,143581.881869,234613.340821
2036,145247.650602,233688.198901
2037,146092.993626,232074.390684
2038,147731.999316,231237.929171
