year,Base case cost,Modeled residential energy efficiency
2017,1203968.19846,1237327.97646
2018,1262230.52385,1282645.3643
2019,1337983.76054,1339607.56261
2020,1380305.48824,1373160.13907
2021,1405694.73026,1392285.70164
2022,1424313.50775,1406311.11419
2023,1443435.99682,1422510.55285
2024,1455348.7859,1431500.29151
2025,1474664.70335,1447893.15855
2026,1491775.08221,1460827.7511
2027,1505463.38529,1471175.42514
2028,1523353.802,1486560.37006
2029,1531128.95358,1490577.31397
2030,1539684.14301,1497044.61025
2031,1556794.52187,1509979.2028
2032,1589779.61903,1538788.51365
2033,1615103.6833,1559936.79162
2034,1648733.54173,1589390.86375
2035,1669219.24035,1606953.51195
2036,1703438.59481,1636997.0801
