year,Base case cost,Modeled diesel efficiency
2019,213836.52992,370106.177914
2020,226448.747704,377453.642958
2021,235459.018595,381623.130854
2022,242012.134363,383653.099201
2023,246394.893206,383802.064454
2024,250211.743964,383526.459067
2025,255129.38177,384339.353647
2026,260594.573896,385735.751886
2027,264963.471059,386219.236087
2028,269142.041458,386611.451618
2029,274065.656013,387760.819481
2030,277347.541931,387495.675044
2031,282818.039221,389296.31816
2032,288835.471892,391668.531573
2033,294692.799093,393967.808163
2034,300718.150781,396490.746001
2035,304552.443204,397091.061483
2036,310577.750177,399750.83505
2037,314412.051236,400484.826746
2038,320437.367794,403275.144529
