year,Base case diesel consumed,Modeled non-residential ashp
2017,268777.814299,228461.164219
2018,272240.992696,231924.342616
2019,273395.385494,233078.735415
2020,274549.778293,234233.128214
2021,276858.563891,236541.913812
2022,276858.563891,236541.913812
2023,276858.563891,236541.913812
2024,275704.171092,235387.521013
2025,274549.778293,234233.128214
2026,274549.778293,234233.128214
2027,274549.778293,234233.128214
2028,274549.778293,234233.128214
2029,266469.028701,226152.378622
2030,260697.064706,220380.414627
2031,257233.88631,216917.23623
