year,Base case cost,Modeled diesel efficiency
2019,250303.214333,428189.001142
2020,268665.226196,440179.22458
2021,280262.286319,446129.706999
2022,289926.503089,450430.691119
2023,296926.403433,452414.679004
2024,302001.113473,452751.139536
2025,308776.779481,454734.163828
2026,316770.652479,457922.539935
2027,323807.287459,460336.296046
2028,328914.140304,461089.060443
2029,337472.808322,465071.006778
2030,342874.303557,466271.826945
2031,351217.920896,470234.248201
2032,359304.395788,474047.810261
2033,368091.731555,478581.435143
2034,377174.475015,483464.585942
2035,383337.290211,485772.33187
2036,392752.176,491113.727881
2037,398270.762884,492988.446173
2038,407734.628187,498523.426123
