year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,0.0,152353.46,162573.29,0.0,165560.46,143450.48
2018,0.0,162809.94,171905.15,0.0,173041.54,149932.49
2019,0.0,178019.37,181755.79,0.0,183923.12,157147.53
2020,0.0,184673.5,187575.04,0.0,188683.81,161215.16
2021,0.0,189901.74,192147.31,0.0,192424.35,164411.15
2022,0.0,193228.8,195056.94,0.0,194804.69,166444.96
2023,0.0,196080.57,197550.91,0.0,196844.99,168188.23
2024,0.0,197981.75,195132.99,0.0,198205.19,166965.19
2025,0.0,200358.22,197168.72,0.0,199905.43,168397.45
2026,0.0,203209.99,195437.38,0.0,201945.73,167685.94
2027,0.0,206061.75,197829.18,0.0,203986.02,169380.1
2028,0.0,207962.93,195164.34,0.0,205346.22,168038.39
2029,0.0,210814.7,197505.06,0.0,207386.52,169708.0
2030,0.0,212715.88,199065.53,0.0,208746.71,170821.07
2031,0.0,215567.65,197010.65,0.0,210787.01,169954.05
2032,,,199681.88,,,171873.29
2033,,,201971.51,,,173518.34
2034,,,200076.87,,,172819.1
2035,,,201569.23,,,173899.44
2036,,,199521.33,,,173126.54
