year,annotation,Diesel Price ($/gal),Heating Fuel ($/gal)
2016,start of forecast,1.72,2.16
2017,,2.11,2.55
2018,,2.41,2.85
2019,,2.82,3.26
2020,,3.02,3.46
2021,,3.16,3.6
2022,,3.26,3.7
2023,,3.34,3.78
2024,,3.4,3.84
2025,,3.47,3.91
2026,,3.56,4.0
2027,,3.63,4.07
2028,,3.69,4.13
2029,,3.78,4.22
2030,,3.83,4.27
2031,,3.92,4.36
2032,,4.01,4.45
2033,,4.1,4.54
2034,,4.2,4.64
2035,,4.26,4.7
2036,,4.36,4.8
2037,,4.42,4.86
2038,,4.52,4.96
2039,,4.6,5.04
2040,,4.71,5.15
