year,Base case cost,Modeled transmission and interties
2021,1278291.93655,
2022,1320297.28777,
2023,1345451.54561,
2024,1368327.61093,
2025,1391875.43373,
2026,1421750.82191,
2027,1446630.72835,
2028,1464342.53201,
2029,1490212.25526,
2030,1504642.601,
2031,1537349.59151,
2032,1563141.31289,
2033,1587132.93943,
2034,1615891.42155,
2035,1629292.2771,
2036,1659891.19986,
2037,1675396.08858,
2038,1709451.30105,
2039,1727598.16686,
2040,1761949.24849,
