year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,18861.58,145924.89,182167.83,14431.34,98096.85,78176.72
2018,20577.71,159195.96,197606.75,15010.4,102029.02,81310.4
2019,22982.66,177775.47,219221.25,15822.7,107534.06,85697.55
2020,24127.93,186622.86,229513.87,16209.46,110155.5,87786.67
2021,24927.55,192816.03,236718.7,16478.74,111990.52,89249.05
2022,25494.54,197239.72,241865.01,16668.27,113301.24,90293.61
2023,25949.7,200778.67,245982.05,16821.0,114349.82,91129.26
2024,26285.86,203432.89,249069.84,16932.07,115136.25,91756.0
2025,26678.18,206529.47,252672.26,17061.81,116053.76,92487.19
2026,27188.38,210510.79,257303.93,17232.55,117233.41,93427.29
2027,27576.06,213607.38,255208.36,17359.4,118150.91,92446.51
2028,27909.41,216261.59,258228.71,17468.89,118937.35,93061.85
2029,28423.98,220242.92,262759.23,17642.64,120117.0,93984.86
2030,28703.88,222454.76,265276.19,17735.33,120772.36,94497.65
2031,29212.47,226436.09,269806.72,17905.29,121952.01,95420.66
