year,Base case diesel consumed,Modeled non-residential ashp
2017,6104.695334,-7166.38147904
2018,6104.695334,-7166.38147904
2019,6104.695334,-7166.38147904
2020,6104.695334,-7166.38147904
2021,6104.695334,-7166.38147904
2022,6104.695334,-7166.38147904
2023,6104.695334,-7166.38147904
2024,6104.695334,-7166.38147904
2025,6104.695334,-7166.38147904
2026,6104.695334,-7166.38147904
2027,6104.695334,-7166.38147904
2028,6104.695334,-7166.38147904
2029,6104.695334,-7166.38147904
2030,6104.695334,-7166.38147904
2031,6104.695334,-7166.38147904
