year,Base case diesel consumed,Modeled non-residential ashp
2017,60682.4386368,50494.7123248
2018,60682.4386368,50494.7123248
2019,58735.4567387,48547.7304267
2020,58735.4567387,48547.7304267
2021,58735.4567387,48547.7304267
2022,58735.4567387,48547.7304267
2023,56788.4748405,46600.7485285
2024,56788.4748405,46600.7485285
2025,54841.4929424,44653.7666304
2026,54841.4929424,44653.7666304
2027,54841.4929424,44653.7666304
2028,52894.5110442,42706.7847322
2029,52894.5110442,42706.7847322
2030,50947.529146,40759.8028341
2031,50947.529146,40759.8028341
