year,Base case cost,Modeled wind power
2019,22178.5579467,
2020,23708.1136672,
2021,24855.2804575,
2022,25620.0583177,
2023,26231.8806059,
2024,26690.7473221,
2025,27226.0918242,
2026,27990.8696845,
2027,28526.2141866,
2028,28985.0809028,
2029,29673.380977,
2030,30055.7699071,
2031,30744.0699813,
2032,31508.8478415,
2033,32197.1479157,
2034,33038.403562,
2035,33497.2702781,
2036,34262.0481383,
2037,34720.9148545,
2038,35562.1705007,
