year,Base case cost,Modeled transmission and interties
2021,215931.89983,
2022,217357.561711,
2023,217205.175049,
2024,215331.835019,
2025,213623.072585,
2026,213178.780806,
2027,211193.013284,
2028,208429.735149,
2029,203393.525294,
2030,196964.839986,
2031,194396.616779,
2032,194488.72605,
2033,195030.545292,
2034,196322.784184,
2035,194896.445029,
2036,194794.853922,
2037,192483.994854,
2038,193053.582332,
2039,193491.778644,
2040,196024.783601,
