year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,37709.45,571744.36,587690.68,54184.02,398867.74,326617.7
2018,39929.14,604677.78,622711.6,56093.66,412085.01,340184.25
2019,43022.33,650784.58,676286.41,58725.69,430589.2,361193.04
2020,44466.03,671861.98,701816.28,59995.15,439048.25,371211.71
2021,45513.4,686352.69,734263.14,60991.44,444863.85,385013.69
2022,46350.67,698208.72,751957.06,61759.63,449622.07,392125.08
2023,46854.09,704795.41,771268.19,62272.23,452265.53,400452.33
2024,47340.45,711382.09,784235.79,62745.39,454908.98,405821.46
2025,47928.61,719286.12,805239.28,63322.37,458081.13,414750.58
2026,48651.32,728507.48,834538.1,64075.6,461781.97,427324.18
2027,49251.17,736411.5,856146.95,64675.86,464954.11,436450.41
2028,49757.61,742998.18,876625.57,65189.66,467597.57,445157.79
2029,50350.65,750902.21,891847.66,65772.59,470769.71,451311.82
2030,50771.04,756171.56,911304.15,66215.74,472884.48,459635.55
2031,51471.21,765392.92,935264.78,66911.61,476585.32,469578.35
2032,52251.31,775931.61,960993.44,67661.22,480814.84,480147.67
2033,52945.44,785152.97,985581.06,68341.01,484515.68,490294.61
2034,53752.49,795691.67,1011979.95,69146.08,488745.21,501082.15
2035,54186.74,800961.02,1032603.94,69614.22,490859.97,509786.01
2036,54974.74,811499.72,1059608.19,70375.28,495089.5,520770.65
2037,55498.71,818086.4,1082238.03,70917.63,497732.96,530178.46
2038,56220.95,827307.76,1108274.21,71651.25,501433.79,540797.05
2039,56838.69,835211.78,1132996.38,72276.05,504605.94,550936.95
2040,57728.31,847067.82,1162892.92,73132.87,509364.16,562914.15
