year,Base case cost,Modeled wind power
2019,121888.867248,
2020,130124.601521,
2021,136301.402227,
2022,140831.056077,
2023,143713.563073,
2024,146596.070069,
2025,149478.577064,
2026,153184.657487,
2027,156478.951197,
2028,159038.209799,
2029,162325.821371,
2030,164791.53005,
2031,168490.093068,
2032,172599.607533,
2033,176298.170552,
2034,180818.636463,
2035,182911.815986,
2036,187423.093958,
2037,189883.791035,
2038,193984.952828,
