year,annotation,Average Load
2003,,47.0
2004,,46.0
2005,,44.0
2006,,48.0
2007,,45.0
2008,,45.0
2009,,48.0
2010,,53.0
2011,,56.0
2012,,56.0
2013,,49.0
2014,,45.0
2015,,45.0
2016,start of forecast,48.0
2017,,48.0
2018,,48.0
2019,,48.0
2020,,48.0
2021,,48.0
2022,,48.0
2023,,48.0
2024,,48.0
2025,,48.0
2026,,48.0
2027,,48.0
2028,,48.0
2029,,48.0
2030,,48.0
2031,,48.0
2032,,48.0
2033,,48.0
2034,,48.0
2035,,48.0
2036,,47.0
2037,,47.0
2038,,47.0
2039,,47.0
2040,,47.0
