year,Base case cost,Modeled transmission and interties
2021,467489.983364,
2022,478216.330975,
2023,486261.091683,
2024,492518.127789,
2025,499669.026196,
2026,508607.649205,
2027,515827.745252,
2028,522074.79407,
2029,530106.713979,
2030,535461.327251,
2031,543950.522288,
2032,552867.743965,
2033,561335.537669,
2034,571136.634358,
2035,576911.427116,
2036,586704.676651,
2037,592046.449124,
2038,601357.45531,
2039,607986.161216,
2040,618652.585097,
