year,Base case cost,Modeled wind power
2019,429201.241896,
2020,450166.329169,
2021,464372.761647,
2022,475027.586006,
2023,483018.704276,
2024,489234.018485,
2025,496337.234724,
2026,505216.255024,
2027,512382.708632,
2028,518588.035553,
2029,526566.313023,
2030,531885.16467,
2031,540314.756997,
2032,549172.375964,
2033,557580.566958,
2034,567316.100667,
2035,573049.171528,
2036,582776.858082,
2037,588082.86893,
2038,597328.312135,
