year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,65635.97,598629.15,390666.83,58246.64,286695.49,169688.8
2018,69486.41,633818.3,412452.45,61965.29,305060.67,180558.74
2019,74691.55,681323.65,441863.04,66996.64,329853.65,195233.17
2020,77091.03,703316.86,455479.06,69309.34,341331.89,202026.89
2021,78723.23,718272.25,464737.95,70882.83,349137.09,206646.61
2022,79987.85,729708.73,471818.28,72112.64,355105.77,210179.35
2023,80868.38,737626.28,476720.04,72972.21,359237.93,212625.09
2024,81554.84,743784.39,480532.53,73643.37,362451.84,214527.33
2025,82428.03,751701.94,485434.29,74491.11,366584.0,216973.06
2026,83389.58,760499.23,490880.7,75419.02,371175.3,219690.55
2027,84253.78,768416.79,495782.46,76252.2,375307.46,222136.29
2028,84921.93,774574.89,499594.95,76893.73,378521.37,224038.53
2029,85892.48,783372.18,505041.35,77836.23,383112.66,226756.02
2030,86467.95,788650.55,508309.2,78390.6,385867.44,228386.51
2031,87441.84,797447.84,513755.6,79338.53,390458.73,231103.99
2032,,,519746.65,,,234093.23
2033,,,525737.7,,,237082.46
2034,,,531728.74,,,240071.7
2035,,,535541.23,,,241973.94
2036,,,541532.27,,,244963.17
