year,Base case cost,Modeled residential energy efficiency
2017,560355.627191,528738.262586
2018,593011.196886,557287.705888
2019,637096.215975,595829.454346
2020,657505.947035,613672.85641
2021,671384.564156,625806.369813
2022,681997.624307,635084.938886
2023,689345.127488,641508.563629
2024,695059.852185,646504.716207
2025,702407.355367,652928.34095
2026,710571.247791,660065.701775
2027,717918.750972,666489.326518
2028,723633.475669,671485.479096
2029,731797.368093,678622.839922
2030,736695.703547,682905.256417
2031,744859.595971,690042.617243
2032,753839.877637,697893.714151
2033,762820.159304,705744.811059
2034,771800.44097,713595.907967
2035,777515.165667,718592.060544
2036,786495.447333,726443.157453
