year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,21517.99,200776.09,39595.6,42865.53,84623.42,83381.07
2018,23458.17,218897.43,42633.55,45354.4,89550.42,88235.74
2019,26126.79,243814.26,46810.74,48780.07,96325.05,94910.9
2020,27459.94,256272.68,48899.33,50489.17,99712.36,98248.48
2021,28367.65,264767.06,50323.37,51650.39,102021.89,100524.11
2022,29031.57,270996.27,48499.55,52496.31,103715.54,98262.4
2023,29512.22,275526.6,49216.63,53104.41,104947.29,99429.39
2024,29872.19,278924.35,49754.44,53558.87,105871.11,100304.63
2025,30354.11,283454.69,50471.52,54171.38,107102.86,101471.62
2026,30897.68,288551.31,51278.24,54865.1,108488.57,102784.48
2027,31380.05,293081.65,48920.47,55479.21,109720.32,99793.41
2028,31801.33,297045.69,49510.82,56014.05,110798.1,100773.68
2029,32349.04,302142.32,50269.83,56721.24,112183.82,102034.02
2030,32653.0,304973.77,50691.5,57113.06,112953.67,102734.21
2031,33258.75,310636.69,51534.84,57889.76,114493.35,104134.6
2032,,,52378.19,,,105534.98
2033,,,53221.53,,,106935.37
2034,,,54064.88,,,108335.75
2035,,,51219.92,,,104761.19
2036,,,52089.29,,,106237.42
