year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,52508.09,166437.04,85169.36,12433.02,17384.53,18938.54
2018,55848.3,177021.66,88657.2,16823.26,23522.49,25625.18
2019,60394.36,191428.5,93404.54,22798.95,31876.93,34726.43
2020,62436.2,197896.88,95536.0,25482.54,35627.91,38812.71
2021,63828.67,202307.14,96989.27,27312.58,38185.39,41598.8
2022,64849.61,205541.33,98055.0,28654.48,40060.88,43641.94
2023,65591.8,207893.47,98830.07,29630.17,41424.87,45127.86
2024,66148.27,209657.57,99411.38,30361.79,42447.86,46242.3
2025,66890.9,212009.71,100186.46,31337.86,43811.85,47728.22
2026,67727.12,214655.86,101058.42,32436.62,45346.34,49399.87
2027,68378.07,216713.98,101736.61,33291.75,46539.83,50700.05
2028,69029.18,218772.1,102414.8,34147.06,47733.32,52000.23
2029,69772.58,221124.24,103189.87,35123.95,49097.31,53486.15
2030,70238.29,222594.33,103674.3,35735.54,49949.81,54414.85
2031,71167.74,225534.5,104643.14,36956.95,51654.8,56272.25
2032,72004.36,228180.65,105515.1,38056.39,53189.29,57943.91
2033,72841.02,230826.81,106387.06,39155.92,54723.77,59615.57
2034,73770.44,233766.98,113304.93,40377.48,56428.76,63455.96
2035,74328.58,235531.08,113918.45,41110.92,57451.76,64606.35
2036,75165.12,238177.24,114838.72,42210.48,58986.25,66331.93
2037,75722.86,239941.34,115452.24,42943.58,60009.24,67482.32
2038,76652.59,242881.51,116474.78,44165.65,61714.23,69399.64
2039,77302.97,244939.63,117190.55,45020.66,62907.72,70741.76
2040,78232.64,247879.81,118213.08,46242.75,64612.71,72659.07
