year,Base case diesel consumed,Modeled non-residential ashp
2017,1152.01131976,-966.684170861
2018,1152.01131976,-966.684170861
2019,1152.01131976,-966.684170861
2020,1152.01131976,-966.684170861
2021,1152.01131976,-966.684170861
2022,1152.01131976,-966.684170861
2023,1152.01131976,-966.684170861
2024,1152.01131976,-966.684170861
2025,1152.01131976,-966.684170861
2026,1152.01131976,-966.684170861
2027,1152.01131976,-966.684170861
2028,1152.01131976,-966.684170861
2029,1152.01131976,-966.684170861
2030,1152.01131976,-966.684170861
2031,1152.01131976,-966.684170861
