year,Base case cost,Modeled residential energy efficiency
2017,336713.665931,308086.983631
2018,352417.975342,320398.469554
2019,387823.335097,351433.716025
2020,398378.096739,359555.071809
2021,405854.386235,365112.587266
2022,411571.548791,369211.958073
2023,415089.802671,371484.095638
2024,418168.274817,373403.412481
2025,422126.310432,376075.63175
2026,426524.127783,379131.691641
2027,445729.113807,397080.790806
2028,448914.972533,399167.369993
2029,453466.199285,402420.169542
2030,456196.935337,404150.583376
2031,460748.162089,407430.603614
