year,Base case diesel consumed,Modeled non-residential ashp
2017,2764.62114069,-3245.42481733
2018,2764.62114069,-3245.42481733
2019,2764.62114069,-3245.42481733
2020,2764.62114069,-3245.42481733
2021,2764.62114069,-3245.42481733
2022,2764.62114069,-3245.42481733
2023,2764.62114069,-3245.42481733
2024,2764.62114069,-3245.42481733
2025,2764.62114069,-3245.42481733
2026,2764.62114069,-3245.42481733
2027,2764.62114069,-3245.42481733
2028,2764.62114069,-3245.42481733
2029,2764.62114069,-3245.42481733
2030,2764.62114069,-3245.42481733
2031,2764.62114069,-3245.42481733
