year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,13833.83,53115.25,97671.22,13043.73,36711.49,46525.65
2018,15448.26,59325.63,106085.82,13171.99,37080.13,46992.84
2019,17688.53,67940.03,117757.69,13351.36,37591.47,47640.87
2020,18780.95,72147.06,123457.9,13437.89,37841.19,47957.35
2021,19508.17,74951.75,127258.04,13494.93,38007.67,48168.34
2022,20079.2,77155.43,130243.87,13539.6,38138.48,48334.12
2023,20493.82,78758.11,127969.74,13571.67,38233.61,46986.36
2024,20804.37,79960.12,129543.7,13595.48,38304.96,47074.04
2025,21219.12,81562.8,131642.3,13627.74,38400.09,47190.95
2026,21685.97,83365.81,134003.23,13664.27,38507.12,47322.48
2027,22100.59,84968.49,136101.84,13696.55,38602.25,47439.39
2028,22410.91,86170.5,137675.79,13720.38,38673.6,47527.07
2029,22879.28,87973.51,140036.72,13758.01,38780.62,47658.6
2030,23139.42,88975.19,141348.35,13778.88,38840.08,47731.66
2031,23659.38,90978.54,143971.61,13820.43,38959.0,47877.8
