year,Base case cost,Modeled diesel efficiency
2019,401195.099182,577772.530408
2020,424725.603533,594170.545346
2021,441196.956579,604268.181718
2022,452962.208754,610201.833349
2023,462374.410494,614107.958342
2024,469433.5618,615983.940821
2025,477669.238322,619035.93142
2026,488257.96528,624331.003821
2027,496493.641803,627588.448252
2028,503552.793108,629875.454042
2029,512964.994849,634398.402916
2030,518847.620936,635807.184141
2031,529436.347894,641586.560598
2032,540025.074852,647456.094995
2033,550613.80181,653413.674273
2034,562379.053985,660526.803253
2035,569438.205291,663445.624824
2036,580026.932249,669655.149705
2037,587086.083554,672736.045801
2038,598851.335729,680173.414955
