year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,54204.32,357191.23,423188.8,52951.55,403769.65,308287.43
2018,57298.7,377716.79,439161.77,55393.02,422729.76,319630.27
2019,61708.26,406849.84,463696.94,58897.91,449640.87,336644.92
2020,63706.37,420092.14,477936.21,60477.68,461873.19,345803.23
2021,65116.36,429361.75,487903.7,61608.09,470435.82,352214.05
2022,66124.98,435982.9,495023.34,62418.68,476551.98,356793.2
2023,66936.01,441279.82,508583.84,63076.01,481444.91,364025.4
2024,67547.61,445252.51,512922.72,63576.11,485114.6,366800.09
2025,68259.79,449887.31,517984.75,64156.61,489395.92,370037.24
2026,69155.38,455846.34,524493.06,64859.92,494900.46,374199.28
2027,69850.01,460481.15,529555.09,65402.83,499181.78,377436.43
2028,70449.03,464453.84,533893.97,65875.96,502851.47,380211.12
2029,71239.46,469750.76,531333.49,66489.24,507744.4,380146.88
2030,71735.34,473061.33,534893.31,66876.56,510802.48,382436.46
2031,72640.15,479020.37,541300.98,67599.74,516307.03,386557.7
2032,73533.66,484979.4,547708.66,68298.95,521811.58,390678.94
2033,74427.06,490938.43,545412.83,68997.99,527316.12,390891.26
2034,75422.29,497559.58,552420.64,69780.23,533432.28,395425.08
2035,76019.89,501532.27,556625.33,70250.56,537101.98,398145.37
2036,76910.87,507491.31,562932.35,70944.69,542606.53,402225.8
2037,77500.27,511463.99,558086.87,71397.83,546276.22,400896.63
2038,78491.91,518085.14,564982.85,72172.77,552392.38,405385.11
2039,79179.56,522719.95,569810.04,72701.6,556673.7,408527.05
2040,80265.59,530003.21,568032.33,73544.21,563401.48,409287.96
