year,annotation,Average Load
2003,,84.0
2004,,85.0
2005,,71.0
2006,,67.0
2010,,78.0
2011,,67.0
2012,,75.0
2013,,65.0
2014,start of forecast,69.0
2015,,69.0
2016,,69.0
2017,,69.0
2018,,69.0
2019,,69.0
2020,,69.0
2021,,69.0
2022,,69.0
2023,,69.0
2024,,69.0
2025,,69.0
2026,,69.0
2027,,69.0
2028,,69.0
2029,,69.0
2030,,69.0
2031,,69.0
2032,,69.0
2033,,69.0
2034,,69.0
2035,,69.0
2036,,69.0
2037,,69.0
2038,,69.0
2039,,69.0
2040,,69.0
