year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,51829.32,104326.86,117335.95,,,
2018,55921.2,112578.57,123384.82,,,
2019,61694.37,124215.6,131915.29,,,
2020,64419.91,129716.74,135947.87,,,
2021,66305.45,133525.23,138739.66,,,
2022,67667.37,136275.8,140755.95,,,
2023,68609.9,138180.04,142151.84,,,
2024,69449.36,139872.7,143392.64,,,
2025,70393.4,141776.94,154334.2,,,
2026,71546.91,144104.34,156152.77,,,
2027,72595.58,146220.17,157806.02,,,
2028,73328.45,147701.24,158963.29,,,
2029,74483.48,150028.65,160781.87,,,
2030,75114.03,151298.14,161773.82,,,
2031,76271.36,153625.55,163592.39,,,
2032,,,165576.29,,,
2033,,,167394.86,,,
2034,,,158902.57,,,
2035,,,160143.36,,,
2036,,,162004.56,,,
