year,Base case diesel consumed,Modeled non-residential ashp
2017,29881.3847885,23533.9141534
2018,29881.3847885,23533.9141534
2019,29881.3847885,23533.9141534
2020,29881.3847885,23533.9141534
2021,29881.3847885,23533.9141534
2022,29881.3847885,23533.9141534
2023,29881.3847885,23533.9141534
2024,29881.3847885,23533.9141534
2025,31851.4154907,25503.9448557
2026,31851.4154907,25503.9448557
2027,31851.4154907,25503.9448557
2028,31851.4154907,25503.9448557
2029,31851.4154907,25503.9448557
2030,31851.4154907,25503.9448557
2031,31851.4154907,25503.9448557
