year,Base case cost,Modeled residential energy efficiency
2017,100678.46193,99330.7717696
2018,109337.216513,107344.280549
2019,121243.004064,118362.85512
2020,117871.744607,114588.317036
2021,121316.694423,117759.037386
2022,123951.067812,120183.705888
2023,125774.864774,121862.322544
2024,127193.373521,123167.913276
2025,129017.170483,124846.529932
2026,131246.255658,126898.172511
2027,133070.052619,128576.789167
2028,134488.561367,129882.379899
2029,136515.002435,131747.509516
2030,137730.867076,132866.587287
2031,139959.952252,134918.229866
2032,142189.037427,136969.872445
2033,144215.478495,138835.002062
2034,146647.207777,141073.157603
2035,148065.716525,142378.748335
2036,150294.8017,144430.390915
