year,Base case cost,Modeled non-residential energy efficiency
2017,431668.935733,407671.996749
2018,443813.779227,419816.840244
2019,460469.564591,436472.625607
2020,468797.457273,444800.518289
2021,474349.385727,450352.446744
2022,478513.332068,454516.393085
2023,481636.291824,457639.35284
2024,484065.260523,460068.321539
2025,486841.22475,462844.285767
2026,490658.175563,466661.236579
2027,493781.135318,469784.196335
2028,496210.104017,472213.165034
2029,499680.059301,475683.120318
2030,501415.036943,477418.09796
2031,505231.987756,481235.048772
