year,Base case cost,Modeled diesel efficiency
2019,192999.573103,349344.899973
2020,204015.190117,355283.532974
2021,211128.222659,357769.882954
2022,217160.457592,359366.971922
2023,220999.15255,359061.029592
2024,224526.005832,358560.555712
2025,228359.376664,358425.61005
2026,232963.985198,359076.629304
2027,236133.361439,358505.743195
2028,239616.100533,358300.641899
2029,243632.012833,358659.256642
2030,246006.573098,357602.894478
2031,250542.728581,358586.971672
2032,255606.733144,360124.498392
2033,260114.746818,361228.440904
2034,265149.088392,362881.041104
2035,268011.186495,362627.40748
2036,273018.146848,364390.57537
2037,275858.948446,364249.866186
2038,280838.52758,366117.326521
