year,Base case cost,Modeled wind power
2019,192999.573103,
2020,204015.190117,
2021,211128.222659,
2022,217160.457592,
2023,220999.15255,
2024,224526.005832,
2025,228359.376664,
2026,232963.985198,
2027,236133.361439,
2028,239616.100533,
2029,243632.012833,
2030,246006.573098,
2031,250542.728581,
2032,255606.733144,
2033,260114.746818,
2034,265149.088392,
2035,268011.186495,
2036,273018.146848,
2037,275858.948446,
2038,280838.52758,
