year,Base case cost,Modeled non-residential energy efficiency
2017,364520.325483,352460.960674
2018,383855.075133,368783.894184
2019,411044.566829,392085.412645
2020,423732.996286,402556.876523
2021,432191.949258,409298.91488
2022,438838.26945,414452.53071
2023,443067.745936,417481.953769
2024,447297.222422,420528.206668
2025,451526.698908,423590.894967
2026,456964.597247,427740.346724
2027,461194.073733,430834.759225
2028,465423.550219,433944.478384
2029,470257.237632,437604.502077
2030,473278.292264,439673.05344
2031,478716.190603,443897.286763
