year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,14829.22,185464.72,158493.41,27243.81,179055.61,138849.5
2018,15592.24,196325.09,167187.98,28341.73,187529.98,145420.99
2019,16676.11,211597.5,179414.72,29911.27,199447.07,154662.15
2020,17072.08,218724.62,177900.89,30449.72,205008.38,155441.92
2021,17347.24,223476.03,181556.41,30830.32,208715.92,158253.06
2022,17559.51,227209.29,184428.61,31123.21,211628.98,160461.81
2023,17741.0,229584.99,186256.37,31392.1,213482.75,161867.38
2024,17876.94,231960.7,188084.14,31580.53,215336.52,163272.95
2025,18045.34,234336.41,189911.9,31826.49,217190.29,164678.52
2026,18213.94,237390.89,184459.43,32058.49,219573.71,162701.92
2027,18201.55,239766.59,186213.02,31987.06,221427.48,164075.54
2028,18290.36,242142.3,187966.61,32094.22,223281.25,165449.16
2029,18410.9,244857.39,181935.14,32250.64,225399.84,163134.86
2030,18435.5,246554.33,183134.72,32259.87,226723.96,164093.2
2031,18636.02,249608.81,185293.96,32550.33,229107.38,165818.22
2032,18731.81,253002.68,187693.12,32651.85,231755.62,167734.9
2033,18892.56,256057.16,189852.37,32873.87,234139.04,169459.92
2034,19060.8,259451.02,192251.53,33102.99,236787.28,171376.6
2035,19127.04,261487.34,185136.23,33180.5,238376.23,168418.84
2036,19292.97,264881.21,187429.42,33406.59,241024.47,170289.89
2037,19337.73,266917.53,188805.34,33447.69,242613.42,171412.52
2038,19453.93,270311.4,191098.54,33588.9,245261.66,173283.57
2039,19543.42,272687.11,183799.3,33702.25,247115.43,170334.93
2040,19746.66,276420.36,186205.25,33988.82,250028.49,172342.89
