year,Base case cost,Modeled non-residential energy efficiency
2017,3357659.62432,3799107.63667
2018,3609697.9119,4029355.26086
2019,3959299.40758,4356267.64686
2020,4130035.02175,4507170.31426
2021,4243858.76453,4602346.5309
2022,4333291.70528,4673864.84373
2023,4398333.84401,4721715.86083
2024,4447115.44806,4753909.95148
2025,4512157.58679,4802516.3233
2026,4585329.99286,4859506.68832
2027,4650372.13159,4908833.42243
2028,4699153.73564,4942468.64316
2029,4772326.14171,5000501.90942
2030,4812977.47842,5026788.47883
2031,4894280.15183,5093496.45195
