year,Base case cost,Modeled wind power
2019,103898.890275,
2020,110565.053104,
2021,114987.655228,
2022,118146.656745,
2023,120357.957807,
2024,122253.358718,
2025,124464.65978,
2026,127415.982925,
2027,129634.669194,
2028,131536.400283,
2029,134072.041734,
2030,136108.370344,
2031,138970.462244,
2032,141514.543932,
2033,144855.619307,
2034,147727.206473,
2035,149641.597918,
2036,152832.250326,
2037,154427.576529,
2038,157618.228937,
