year,Base case cost,Modeled residential energy efficiency
2017,134758.279031,126757.949298
2018,143547.925455,133685.54037
2019,155592.99648,143178.905913
2020,152234.004545,138509.578731
2021,155908.722137,141356.716166
2022,149001.736248,133760.080147
2023,150723.199079,135067.752899
2024,142243.619431,126174.383174
2025,143849.186297,127366.159961
2026,135518.475721,118483.729281
2027,137256.425106,119738.923574
2028,128023.521686,110092.230076
2029,118768.472831,100354.42613
2030,119816.705307,101057.833541
2031,110384.983064,91074.3911937
2032,111907.627072,92045.3150974
2033,102183.335476,81700.3383842
2034,103722.466037,82618.7838284
2035,104748.553078,83231.0807912
2036,94386.8336748,72248.6762706
