year,Base case cost,Modeled non-residential energy efficiency
2017,1021350.09115,940097.802791
2018,1078355.9815,992048.427662
2019,1156475.16459,1063240.02471
2020,1196590.42076,1099797.87184
2021,1221926.37203,1122887.03845
2022,1243039.66476,1142128.01062
2023,1255707.64039,1153672.59393
2024,1268375.61603,1165217.17723
2025,1281043.59167,1176761.76054
2026,1297934.22585,1192154.53828
2027,1312713.53075,1205623.2188
2028,1325381.50639,1217167.8021
2029,1340160.8113,1230636.48263
2030,1350717.45766,1240256.96871
2031,1367608.09184,1255649.74645
