year,Base case cost,Modeled residential energy efficiency
2017,676843.486832,661804.316947
2018,731693.401972,708567.380029
2019,790438.319107,756626.099802
2020,835317.136771,796306.226858
2021,862366.068643,819889.364991
2022,896456.872412,851380.823455
2023,917317.776079,870220.014108
2024,946550.919985,898009.077289
2025,977629.780577,927355.041012
2026,1000920.46239,948335.193661
2027,1032789.52377,978471.358177
2028,1052020.38744,996258.14112
2029,1086181.80074,1028397.84141
2030,1105876.47792,1046648.43786
2031,1142467.66936,1080929.10014
2032,1165991.20613,1102430.9239
2033,1203510.02459,1137639.2132
2034,1229377.44812,1161196.10757
2035,1252034.43006,1182120.19264
2036,1278417.20193,1206192.43535
