year,population
2003,464.0
2004,460.0
2005,393.0
2006,347.0
2007,323.0
2008,330.0
2009,328.0
2010,339.0
2011,325.0
2012,323.0
2013,323.0
2014,322.0
2015,321.0
2016,321.0
2017,321.0
2018,321.0
2019,320.0
2020,319.0
2021,318.0
2022,317.0
2023,316.0
2024,314.0
2025,312.0
2026,311.0
2027,309.0
2028,307.0
2029,305.0
2030,302.0
2031,300.0
2032,298.0
2033,297.0
2034,296.0
2035,294.0
2036,292.0
2037,290.0
2038,287.0
2039,286.0
2040,284.0
