year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,58687.59,5684851.93,6574241.97,77586.36,9235038.43,5244261.81
2018,64067.53,6227194.29,7124156.55,77490.51,9235038.43,5225916.06
2019,71765.67,6970978.1,7941678.44,77508.44,9235038.43,5231157.7
2020,75389.64,7342870.01,8304415.69,77432.47,9235038.43,5215432.78
2021,77886.62,7590797.94,8564868.69,77415.04,9235038.43,5212811.96
2022,79607.05,7776743.9,8736875.48,77349.32,9235038.43,5202328.68
2023,80684.25,7916203.36,8821747.4,77228.65,9235038.43,5178741.29
2024,81436.03,8024671.83,8878937.49,77108.47,9235038.43,5157774.73
2025,82487.82,8148635.8,8973169.48,77039.48,9235038.43,5144670.63
2026,83756.76,8319086.26,9069768.29,76889.88,9235038.43,5115841.6
2027,84769.4,8458545.72,9154058.32,76763.72,9235038.43,5094875.04
2028,85463.18,8567014.2,9196658.0,76638.58,9235038.43,5071287.65
2029,87125.94,8721969.16,9372173.98,76675.14,9235038.43,5076529.3
2030,87850.89,8799446.64,9444167.1,76659.96,9235038.43,5073908.47
2031,89297.67,8969897.09,9579305.73,76582.48,9235038.43,5060804.37
2032,90288.56,9140347.55,9630148.22,76371.91,9235038.43,5021492.07
2033,91105.47,9310798.01,9651243.41,76118.12,9235038.43,4974317.3
2034,91881.78,9496743.96,9656438.5,75818.67,9235038.43,4919280.07
2035,91803.73,9605212.43,9571632.85,75498.67,9235038.43,4861622.01
2036,92876.71,9791158.39,9626404.9,75302.59,9235038.43,4824930.53
2037,93288.48,9899626.86,9621977.33,75132.64,9235038.43,4793480.68
2038,94021.85,10070077.31,9636409.95,74896.35,9235038.43,4751547.55
2039,94270.13,10225032.28,9567395.84,74576.81,9235038.43,4691268.68
2040,95002.12,10426473.72,9561469.78,74282.61,9235038.43,4638852.27
