year,Base case cost,Modeled residential energy efficiency
2017,11818503.7817,11766332.656
2018,12350072.6125,12157280.4176
2019,13172836.1456,12798306.1148
2020,13519848.4761,13041350.5558
2021,13777680.6498,13221552.5313
2022,13939204.1568,13318914.4974
2023,14000488.6989,13326278.1844
2024,14036712.2159,13315593.8978
2025,14117840.1106,13347172.5918
2026,14185609.8923,13356311.2205
2027,14248933.3598,13367976.3479
2028,14267945.6524,13342290.3247
2029,14448703.2797,13469229.3093
2030,14518075.5779,13501359.0196
2031,14640110.0979,13567365.8007
2032,14651640.2849,13523352.8998
2033,14625560.7048,13442203.5239
2034,14575718.564,13334540.2142
2035,14433254.8653,13150774.5745
2036,14451335.4239,13111926.118
