year,Base case cost,Modeled transmission and interties
2021,227862.849267,
2022,234529.214041,
2023,238764.504588,
2024,242470.383817,
2025,247235.085682,
2026,252529.198866,
2027,257117.187888,
2028,260828.15761,
2029,265963.738283,
2030,269148.932754,
2031,274457.590204,
2032,280681.082049,
2033,285997.011633,
2034,292243.774305,
2035,295970.015507,
2036,301825.537396,
2037,305551.778599,
2038,311832.720298,
2039,316097.099379,
2040,322493.668,
