year,annotation,Average Load
2003,,75.0
2004,,71.0
2005,,74.0
2006,,76.0
2007,,77.0
2008,,78.0
2009,,78.0
2010,,81.0
2011,,78.0
2012,,82.0
2013,,77.0
2014,,74.0
2015,,67.0
2016,start of forecast,76.0
2017,,76.0
2018,,76.0
2019,,76.0
2020,,76.0
2021,,76.0
2022,,76.0
2023,,76.0
2024,,76.0
2025,,76.0
2026,,76.0
2027,,76.0
2028,,76.0
2029,,76.0
2030,,76.0
2031,,76.0
2032,,76.0
2033,,76.0
2034,,76.0
2035,,76.0
2036,,76.0
2037,,76.0
2038,,77.0
2039,,77.0
2040,,77.0
