year,population
2003,754.0
2004,759.0
2005,734.0
2006,751.0
2007,767.0
2008,782.0
2009,766.0
2010,762.0
2011,791.0
2012,808.0
2013,826.0
2014,844.0
2015,861.0
2016,879.0
2017,898.0
2018,916.0
2019,935.0
2020,954.0
2021,973.0
2022,993.0
2023,1013.0
2024,1033.0
2025,1054.0
2026,1076.0
2027,1097.0
2028,1119.0
2029,1142.0
2030,1165.0
2031,1188.0
2032,1212.0
2033,1236.0
2034,1260.0
2035,1285.0
2036,1311.0
2037,1337.0
2038,1364.0
2039,1391.0
2040,1419.0
