year,Base case cost,Modeled transmission and interties
2021,146847.289048,
2022,150231.394155,
2023,152440.679363,
2024,154097.643269,
2025,156306.928477,
2026,159166.003453,
2027,161481.854183,
2028,164189.528142,
2029,166807.531114,
2030,168595.752553,
2031,172191.689124,
2032,175127.439292,
2033,178074.885676,
2034,181317.336613,
2035,183856.715023,
2036,186843.798583,
2037,188555.344829,
2038,192279.939774,
2039,194285.840785,
2040,198045.524378,
