year,Base case cost,Modeled residential energy efficiency
2017,277504.081204,283563.637921
2018,291466.141619,295264.235616
2019,311100.289079,312043.905546
2020,329712.527604,328993.593701
2021,336463.053297,334333.427269
2022,340963.403758,337674.54677
2023,344563.684128,340225.720248
2024,347263.894405,341986.568932
2025,350414.139728,344165.87884
2026,354464.455143,347166.340769
2027,358064.735513,349778.446199
2028,360764.94579,351598.798748
2029,375307.667603,365181.711313
2030,378090.201829,367112.088681
2031,382264.003168,370306.149275
