year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,41093.58,3380982.27,3612262.13,45393.76,4099419.49,1721405.76
2018,43781.39,3613029.37,3793606.27,47298.65,4284657.55,1788777.93
2019,47858.19,3950552.43,4087537.69,50258.84,4554094.73,1899050.42
2020,49584.98,4098218.76,4206826.15,51493.89,4671973.5,1943664.41
2021,50939.18,4214242.31,4297506.36,52462.55,4764592.53,1977565.07
2022,51771.45,4288075.48,4350538.42,53048.54,4823531.92,1997339.53
2023,52476.14,4351361.05,4393965.96,53542.25,4874051.39,2013521.06
2024,52903.5,4393551.44,4418646.41,53827.58,4907731.04,2022664.04
2025,53453.84,4446289.41,4446101.06,54201.59,4949830.59,2032797.85
2026,54113.09,4509574.99,4482313.29,54649.98,5000350.07,2046254.5
2027,54748.74,4572860.56,4511695.2,55074.93,5050869.54,2057109.06
2028,55121.63,4615050.94,4522381.35,55306.6,5084549.19,2060941.44
2029,55791.46,4678336.51,4557130.68,55768.24,5135068.66,2073931.58
2030,56180.37,4720526.89,4573492.24,56017.62,5168748.31,2079997.77
2031,57017.3,4783812.47,4640519.67,56650.17,5219267.78,2105400.97
2032,57704.18,4857645.63,4663150.63,57094.62,5278207.16,2113784.9
2033,58312.46,4920931.21,4689452.74,57496.52,5328726.63,2123657.33
2034,59057.12,4994764.38,4723947.81,58001.72,5387666.02,2136672.56
2035,59452.43,5036954.76,4745317.48,58260.6,5421345.67,2144759.75
2036,60255.1,5110787.93,4792754.59,58825.35,5480285.05,2162750.02
2037,60773.87,5163525.9,4815281.57,59174.74,5522384.61,2171312.43
2038,61512.32,5237359.07,4847607.95,59676.83,5581323.99,2183636.08
2039,61908.97,5290097.05,4847500.93,59906.64,5623423.55,2183708.79
2040,62896.96,5374477.81,4916227.01,60624.71,5690782.85,2209866.0
