year,Base case cost,Modeled residential energy efficiency
2017,739082.070559,705086.258796
2018,780396.903974,741585.969847
2019,835845.759346,790572.424152
2020,861939.338344,813624.873237
2021,880422.290135,829953.691338
2022,893469.079634,841479.915881
2023,903254.171759,850124.584287
2024,923115.429606,869098.84591
2025,931930.601622,876900.307955
2026,944051.463144,887627.318266
2027,953968.531662,896403.963066
2028,961681.807176,903230.242355
2029,984494.724258,924902.735719
2030,991194.087532,930841.816515
2031,1003476.25353,941730.131308
2032,1015758.41954,952618.4461
2033,1026924.025,962516.914093
2034,1053951.80229,988024.126435
2035,1061870.37442,995055.702336
2036,1074313.8449,1006105.32161
