year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,212309.24,1374512.71,961575.21,239413.2,881238.36,843651.2
2018,228560.3,1456288.65,1034999.4,255138.53,912974.52,896373.25
2019,249814.25,1566371.65,1131045.83,274672.24,955696.28,964626.15
2020,262520.43,1619840.53,1193533.58,288520.55,976446.85,1009463.23
2021,272463.3,1654438.05,1250329.9,300607.99,989873.68,1050592.87
2022,281626.51,1682745.1,1304420.02,312324.57,1000859.28,1089803.54
2023,289435.67,1701616.47,1357588.31,323235.18,1008183.01,1128614.58
2024,296893.46,1717342.62,1405240.72,334033.96,1014286.12,1163367.55
2025,304501.63,1733068.76,1457648.86,345054.86,1020389.22,1201577.51
2026,313933.15,1758230.59,1513041.78,357546.12,1030154.2,1241434.05
2027,322417.05,1777101.96,1569100.69,369433.99,1037477.93,1281992.33
2028,330498.04,1792828.1,1623577.97,381132.34,1043581.03,1321452.98
2029,339397.35,1811699.47,1681057.48,393648.92,1050904.76,1362869.94
2030,347281.94,1824280.39,1738764.44,405491.47,1055787.25,1404723.56
2031,357758.16,1849442.21,1802668.43,419496.52,1065552.22,1450307.01
2032,,,1869456.21,,,1498074.36
2033,,,1932680.34,,,1543105.27
2034,,,2004039.19,,,1593777.21
2035,,,2068145.48,,,1639640.51
2036,,,2146119.21,,,1694893.2
