year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,33671.89,285383.39,126160.5,43805.4,235057.89,210172.4
2018,36234.07,307130.46,134677.45,43837.71,235237.45,210349.9
2019,39627.33,335930.62,145956.65,43881.55,235483.33,210584.97
2020,41220.96,349449.07,151250.96,43903.38,235597.97,210695.31
2021,42326.44,358853.21,154933.97,43915.24,235677.6,210772.06
2022,43148.88,365906.31,157696.22,43917.21,235736.67,210829.63
2023,43687.37,370608.38,159537.72,43908.47,235777.3,210868.01
2024,44091.16,374134.93,154235.44,43902.12,235810.69,206917.61
2025,44637.5,378836.99,156000.46,43902.13,235850.85,206955.26
2026,45328.42,384714.58,158206.73,43910.48,235899.66,207002.33
2027,45877.47,389416.65,159971.75,43913.52,235940.99,207039.99
2028,46354.39,393530.96,161516.14,43912.83,235974.38,207072.93
2029,47000.09,398820.78,163501.79,43943.81,236020.14,207115.3
2030,47361.19,401759.58,171737.67,43963.07,236048.16,211122.27
2031,48060.56,407637.16,174039.55,43979.25,236097.43,211170.24
2032,,,169017.47,,,207232.97
2033,,,171223.75,,,207280.03
2034,,,173430.02,,,207327.1
2035,,,167392.33,,,203372.36
2036,,,169503.0,,,203418.52
