year,Base case cost,Modeled non-residential energy efficiency
2017,1346800.89756,1121669.92171
2018,1399406.80549,1162713.50492
2019,1470310.42052,1218660.97088
2020,1504618.62135,1244918.64962
2021,1527490.75523,1261923.97358
2022,1545788.46234,1275250.14949
2023,1557224.52928,1283038.28138
2024,1566373.38283,1289003.58596
2025,1577809.44977,1296861.3
2026,1593819.94349,1308468.64867
2027,1605256.01043,1316392.72152
2028,1614404.86399,1322490.78096
2029,1628128.14432,1332336.16937
2030,1637276.99787,1338496.03026
2031,1651000.2782,1348401.77162
