year,Base case cost,Modeled residential energy efficiency
2017,221586.758726,226728.489892
2018,232238.509652,236555.521886
2019,246595.217422,249910.581227
2020,244508.119548,247196.350422
2021,248963.181157,251145.81559
2022,252527.230444,254256.698861
2023,254754.761248,256106.32626
2024,247027.330932,248030.139889
2025,249166.794513,249803.883019
2026,252162.043528,252393.322466
2027,254301.507109,254178.684185
2028,246133.740678,245685.405397
2029,248595.416308,247781.075862
2030,240181.061653,239052.029502
2031,242537.056616,241052.586338
